KEGG	Percent	Count
K07391	0.002640423	119
K17641	0.003217323	145
K01524	0.000998479	45
K01126	0.03197353	1441
K23773	0.00184164	83
K01990	0.001331306	60
K03524	0.002329785	105
K23536	0.001752886	79
K23535	0.001908205	86
K23537	0.002906685	131
K02521	0.001664132	75
K20950	0.001109422	50
K07791	0.001863828	84
K19005	0.03678842	1658
K01744	0.002019147	91
K01876	0.042002701	1893
K03286	0.022010924	992
K07029	0.023608491	1064
K03926	0.000399392	18
K06675	0.083983214	3785
K03765	0.002485104	112
K07335	0.002884496	130
K00639	0.0258939	1167
K00196	0.00071003	32
K03757	0.001331306	60
K04068	0.000244073	11
K20965	0.000554711	25
K12952	0.002440727	110
K02316	0.002063524	93
K01223	0.001242552	56
K21465	0.00142006	64
K01447	0.015376583	693
K21573	0.010361998	467
K21573	0.089197495	4020
K03340	0.027624597	1245
K00176	0.003838599	173
K05516	0.000687841	31
K03924	0.037431884	1687
K07487	0.002817931	127
K09793	0.01089452	491
K07811	0.002507293	113
K18691	0.016663512	751
K09022	0.000221884	10
K07772	0.000754407	34
K00177	0.011449231	516
K00187	0.017018527	767
K00981	0.000621276	28
K00186	0.02376381	1071
K20170	0.006545587	295
K06153	0.001353494	61
K20487	0.001641944	74
K20488	0.000599088	27
K00526	0.000998479	45
K00973	0.024407275	1100
K07095	0.014533423	655
K00525	0.002751366	124
K00937	0.059065605	2662
K03306	0.077437627	3490
K07678	0.068872892	3104
K00876	0.002773554	125
K02439	0.000443769	20
K22042	0.000488145	22
K14082	0.025760769	1161
K00262	0.047128229	2124
K01808	0.009163822	413
K01869	0.000399392	18
K02485K01007	0.080211181	3615
K03781	0.044887197	2023
K03647	0.000399392	18
K00615	0.044554371	2008
K00262	0.040161061	1810
K01710	0.026870191	1211
K06191	0.000244073	11
K01209	0.037143435	1674
K01811	0.046950721	2116
K23253	0.001930394	87
K00970	0.046440388	2093
K01256	0.000732218	33
K16179	0.039961366	1801
K10439	0.001752886	79
K01271	0.038363798	1729
K00763	0.001752886	79
K03307	0.032284168	1455
K03604	0.001531002	69
K00548	0.016707889	753
K01893	0.002085713	94
K02027	0.002063524	93
K09476	0.001597567	72
K00813	0.001375683	62
K03550	0.022232809	1002
K02026	0.000998479	45
K01069	0.000488145	22
K18855	0.001042856	47
K08322	0.001065045	48
K01192	0.000976291	44
K00560	0.017129469	772
K00287	0.01244771	561
K03718	0.01584254	714
K03559	0.014511234	654
K01085	0.001153798	52
K15461	0.000621276	28
K09906	0.000510334	23
K03809	0.000643465	29
K06884	0.000399392	18
K09016	0.000665653	30
K03546	0.003062004	138
K03088	0.013823393	623
K11381	0.049635522	2237
K09951	0.000332826	15
K03839	0.013046798	588
K02687	0.023164723	1044
K06131	0.036699666	1654
K14060	0.001087233	49
K19586	0.033060763	1490
K04486	0.000909726	41
K18138	0.060064085	2707
K00895	0.045109082	2033
K07273	0.023830376	1074
K00382	0.02715864	1224
K03800	0.013623697	614
K00658	0.030597847	1379
K03630	0.000199696	9
K15727	0.045375343	2045
K06196	0.000244073	11
K07239	0.106770733	4812
K15725	0.040671395	1833
K02199	0.00028845	13
K23107	0.000998479	45
K11392	0.041669875	1878
K08177	0.000798784	36
K21745	0.000488145	22
K01607K14727	0.000665653	30
K20974	0.016375063	738
K06158	0.052985975	2388
K21755	0.000931914	42
K03088	0.012847102	579
K16214	0.018771413	846
K21573	0.066831556	3012
K18814	0.00142006	64
K11991	0.013557132	611
K12994	0.001175987	53
K19427	0.000443769	20
K19181	0.023541926	1061
K01034	0.000133131	6
K24258	0.001397871	63
K24252	0.000355015	16
K01095	0.000488145	22
K23107	0.002107901	95
K01662	0.003217323	145
K01647	0.038785379	1748
K00795	0.001775075	80
K00031	0.039229147	1768
K00946	0.001730698	78
K09939	0.03607839	1626
K10972	0.001930394	87
K06917	0.00197477	89
K16092	0.063192653	2848
K03602	0.000687841	31
K03151	0.002817931	127
K11153	0.028600888	1289
K03152	0.001309117	59
K22347	0.040205438	1812
K12343	0.021101199	951
K00077	0.001708509	77
K00859	0.001109422	50
K02335	0.003705468	167
K01073	0.00071003	32
K00965	0.001442248	65
K01483	0.000221884	10
K02188	0.000244073	11
K04758	0.000621276	28
K09157	0.001930394	87
K07166	0.00042158	19
K13787	0.027114264	1222
K03832	0.021123387	952
K00945	0.017062904	769
K03527	0.027380525	1234
K00850	0.036433405	1642
K00794	0.000732218	33
K02770	0.002374162	107
K03625	0.000687841	31
K00882	0.001375683	62
KdpA	0.001087233	49
K03559	0.01471093	663
K03561	0.023586303	1063
K03424	0.021855605	985
K11752	0.001930394	87
K07814	0.000931914	42
K07016	0.000199696	9
K01547	0.00297325	134
K07149	0.000776595	35
K01548KdpC	0.000798784	36
KdpDK07646	0.00410486	185
K22405	0.001020668	46
K07667	0.00084316	38
K21900	0.001175987	53
K12952	0.003150757	142
K13280	0.000976291	44
K10907	0.001641944	74
K03719	0.000754407	34
K21739	0.000199696	9
K01847	0.048126708	2169
K02501	0.000399392	18
K07085	0.041359237	1864
K01207	0.002751366	124
K03547	0.001286929	58
K01814	0.000599088	27
K03292	8.88E-05	4
K07657	0.001153798	52
K02500	4.44E-05	2
K08682	0.000754407	34
K07568	0.002174466	98
K03077	0.017528861	790
K01736	0.032106661	1447
K15738	0.003128569	141
K00773	0.001952582	88
K03574	0.014777496	666
K09834	0.002085713	94
K07636	0.002374162	107
K01785	0.031285689	1410
K01442	0.031729457	1430
K01338	0.004171425	188
K00104	0.00142006	64
K12952	0.003794222	171
K03169	0.061439767	2769
K07720	0.001886017	85
K01847	0.055537645	2503
K01208	0.003772033	170
K09955	0.053540686	2413
K00854	0.038918509	1754
K01804	0.038718813	1745
K18967	0.001442248	65
K23237	0.001242552	56
K03775	0.022232809	1002
K20021	0.043089934	1942
K17450	0.071402373	3218
K19036	0.067985355	3064
K00053	0.031041616	1399
K01071	0.01739573	784
K01653	0.011227346	506
K01652	0.040760149	1837
K01687	0.053030352	2390
K00591	0.001175987	53
K02469	0.00368328	166
K02946	0.000954103	43
K02906	0.001175987	53
K02926	0.000820972	37
K07729	0.000554711	25
K02892	0.000599088	27
K18334	0.000998479	45
K00016	0.001353494	61
K00027	0.002130089	96
K12573	0.001952582	88
K03075	0.000377203	17
K15460	0.000332826	15
K02851	0.002285408	103
K02886	0.001464436	66
K01929	0.001508813	68
K01921	0.001664132	75
K07491	0.001952582	88
K09963	0.001397871	63
K20964	0.002063524	93
K22390	0.002729177	123
K03484	0.000199696	9
K07729	0.000443769	20
K02990	0.00084316	38
K03111	0.001065045	48
K12410	0.001042856	47
K00005	0.000244073	11
K07455	0.000244073	11
K18889	0.000110942	5
K07729	0.000110942	5
K09890	0.000244073	11
K10906	0.001375683	62
K13638	0.000399392	18
K00604	0.001020668	46
K03500	0.001752886	79
K03499	0.002351974	106
K02939	0.000576899	26
K03282	0.00071003	32
K02314	0.001375683	62
K20487	0.002307597	104
K22927	0.003971729	179
K02963	0.000576899	26
K01462	0.00071003	32
K18349	0.000909726	41
K03438	0.001752886	79
K07098	0.00113161	51
K18940	0.001686321	76
K07658	0.001042856	47
K01990	0.001264741	57
K01835	0.002351974	106
K03645	0.000909726	41
K01175	0.001109422	50
K03839	0.001153798	52
K08600	0.001042856	47
K12678	0.000554711	25
K07260	0.000954103	43
K05349	0.004859267	219
K01182	0.00297325	134
K23237	0.001996959	90
K00661	0.000643465	29
K00705	0.003239511	146
K07467	0.002019147	91
K21471	0.000266261	12
K01745	0.002817931	127
K22894	0.005036774	227
K02049	0.000199696	9
K01759	0.000488145	22
K10119	0.000954103	43
K01193	0.002329785	105
K10117	0.002063524	93
K10118	0.001087233	49
K07718	0.003638903	164
K07720	0.003017627	136
K12144	0.000931914	42
K11741	0.009518837	429
K21562	0.01060607	478
K21562	0.011293912	509
K18908	0.031596327	1424
K03548	0.000177507	8
K01607K14727	0.030730978	1385
K03459	0.000687841	31
K15836	0.003350453	151
K12145	0.000465957	21
K03286	0.030797543	1388
K06075	0.00042158	19
K18954	0.015154699	683
K04763	0.026271103	1184
K12243	0.00113161	51
K02013	4.44E-05	2
K14194	0.004637382	209
K02015	0.000976291	44
K02015	0.00155319	70
K11530	0.009208199	415
K21701	0.000820972	37
K04083	0.001109422	50
K06889	0.024118825	1087
K15269	0.018704848	843
K14155	0.022521258	1015
K13280	0.000377203	17
K01662	0.038519117	1736
K09704	0.001664132	75
K18954	0.01981427	893
K07114	0.00368328	166
K19577	0.025516696	1150
K05540	0.00142006	64
K01491	0.000820972	37
K03481	0.000310638	14
K00012	0.025583262	1153
K02761	0.001264741	57
K15524	0.003239511	146
K03809	0.025738581	1160
K18954	0.019636762	885
K07001	0.055826094	2516
K00433	0.000244073	11
K01990	0.017639803	795
K03594	0.000532522	24
K12340	0.030198456	1361
K03585	0.021899982	987
K03296	0.06323703	2850
K01990K03296	0.097451592	4392
K13280	0.00028845	13
K07273	0.000687841	31
K00627	0.004770513	215
K00382	0.001752886	79
K21089	0.000998479	45
K03572	0.000221884	10
K01682	0.003905164	176
K14588	0.001886017	85
K01611	0.000687841	31
K00797	0.001220364	55
K15899	0.000443769	20
K00937	0.002085713	94
K12687	0.003550149	160
K06946	0.000776595	35
K00537	0.000488145	22
K10763	0.000998479	45
K18234	0.000332826	15
K01423	0.002573858	116
K01933	0.000798784	36
K11175	0.000820972	37
K02824	0.001664132	75
K00761	0.000776595	35
K16898	0.007011544	316
K05811	0.000332826	15
K03177	0.001331306	60
K11753	0.001198175	54
K09181	0.003350453	151
K02834	0.000665653	30
K06881	0.001930394	87
K16899	0.004859267	219
K00998	0.001819451	82
K03672	0.000576899	26
K05812	0.000621276	28
K03324	0.002662612	120
K03648	0.000732218	33
K03214	0.001264741	57
K01990	0.000820972	37
K00287	8.88E-05	4
K00560	0.000133131	6
K07742	0.000221884	10
K02519	0.007277806	328
K02600	0.000266261	12
K07742	6.66E-05	3
K00873	0.000554711	25
K03205	0.07413155	3341
K02575	0.001486625	67
K12063	0.114092916	5142
K18205	0.002174466	98
K02033	0.00155319	70
K02035	0.00368328	166
K02031	0.001730698	78
K02034	0.001486625	67
K00244	0.003794222	171
K10823	0.001996959	90
K00929	0.000399392	18
K00625	0.001619756	73
K01153	0.001109422	50
K18136	0.000754407	34
K09017	0.001220364	55
K18908	0.002507293	113
K03973	0.000798784	36
K10947	0.000754407	34
K07589	0.000399392	18
K07071	0.001286929	58
K18888	0.00226322	102
K00799	0.000865349	39
K11209	0.000687841	31
K07718	0.003062004	138
K18887	0.003062004	138
K24087	0.001286929	58
K10017	0.00071003	32
K06379	0.000732218	33
K06378	0.000665653	30
K10947	0.000377203	17
K11754	0.003350453	151
K03973	0.000199696	9
K01873	0.005635862	254
K07029	0.000887537	40
K19005	0.004504252	203
K01193	0.001930394	87
K06993	0.00071003	32
K01258	0.001375683	62
K01174	0.000754407	34
K04772	0.001242552	56
K02106	0.001220364	55
K06168	0.002041336	92
K21465	0.000776595	35
K03184	0.002085713	94
K00626	0.001109422	50
K05804	8.88E-05	4
K07814	0.000133131	6
K03664	0.000266261	12
K02564	0.001220364	55
K01790	0.000554711	25
K00973	0.001442248	65
K19427	0.001109422	50
K12987	0.000155319	7
K12983	0.009319141	420
K07720	0.001863828	84
K01006	0.005014586	226
K18579K18206	0.012403333	559
K01710	0.000909726	41
K01005	0.002241032	101
K01005	0.00142006	64
K10555	0.000443769	20
K08321	0.001020668	46
K01034	0.000133131	6
K18474	8.88E-05	4
K11530	0.000155319	7
K00598	0.000687841	31
K13890	0.000909726	41
K13889	0.000310638	14
K02283	0.000199696	9
K16789	0.000665653	30
K17319	0.001863828	84
K14060	0.000998479	45
K17320	0.001397871	63
K00925	0.001531002	69
K00820	0.002462916	111
K06213	0.001464436	66
K04042	0.001331306	60
K21572	0.050722755	2286
K02099	0.000954103	43
K03298	0.000998479	45
K07483	0.001042856	47
K17737	0.000532522	24
K00090	0.001597567	72
K07483	0.005413977	244
K01658	0.000443769	20
K18920	0.000510334	23
K01657	0.001575379	71
K03704	0.000643465	29
K07726	0.000643465	29
K04477	0.000931914	42
K02956	0.000532522	24
K18814	0.001619756	73
K01443	0.001153798	52
K21020	0.000110942	5
K06330	0.045708169	2060
K07079	0.000931914	42
K23237	0.002307597	104
K00219	0.003550149	160
K07149	0.000820972	37
K03784	0.000576899	26
K02855	0.000998479	45
K08217	0.001775075	80
K02547	0.002862308	129
K11751	0.002995438	135
K02171	0.000510334	23
K03657	0.006057442	273
K13653	0.001198175	54
K00275	0.000665653	30
K01839	0.001619756	73
K01488	0.00142006	64
K00986	0.004992397	225
K21973	0.000110942	5
K06880	0.041603309	1875
K02049	0.001597567	72
K15599	0.000488145	22
K15598	0.001531002	69
K01091	0.000776595	35
K03436	0.001175987	53
K20861	0.001109422	50
K23121	0.00339483	153
K21976	0.000244073	11
K21975	0.000155319	7
K21064	0.001863828	84
K06287	0.001109422	50
K21974	0.000355015	16
K07312	0.000776595	35
K07310	0.000532522	24
K07311	0.000599088	27
K15545	0.001220364	55
K03281	0.001175987	53
K01223	0.000221884	10
K21024	0.000221884	10
K13891	0.000554711	25
K07484	0.000599088	27
K23121	0.000199696	9
K02231	0.000621276	28
K19338	0.000443769	20
K00768	0.001020668	46
K02233	0.000621276	28
K05813	0.000665653	30
K18344K11527	0.006545587	295
K00526	0.000399392	18
K15634	0.00084316	38
K19082	0.000754407	34
K11633	0.001641944	74
K11635	0.001309117	59
K11636	0.002773554	125
K21744	0.001175987	53
K03088	0.000820972	37
K07486	0.002529481	114
K00129	0.001908205	86
K07729	0.000155319	7
K07776	0.00071003	32
K04079	0.003550149	160
K02003	0.001042856	47
K02484	0.00184164	83
K02004K09808	0.00368328	166
K07047	0.00197477	89
K00849	0.001065045	48
K04045	0.001065045	48
K21024	0.002418539	109
K13891	0.000244073	11
K03407	4.44E-05	2
K16264	0.00113161	51
K05874	0.000998479	45
K03413	0.000355015	16
K00575	0.000355015	16
K03517	0.001331306	60
K01834	0.001109422	50
K04045	0.001375683	62
K01785	0.001353494	61
K18967	0.002418539	109
K01626	0.001375683	62
K01869	0.004348933	196
K02887	0.00042158	19
K02916	0.000177507	8
K01890	0.002174466	98
K01889	0.001153798	52
K07487	0.000954103	43
K17318	0.002906685	131
K02520	0.000488145	22
K01868	0.001863828	84
K02103	0.000532522	24
K03613	0.008653488	390
K03475	0.001286929	58
K03615	0.025871711	1166
K03614	0.015531902	700
K03612	0.012137072	547
K16692	0.010694824	482
K07699	0.001242552	56
K02355	0.00184164	83
K07699	0.001309117	59
K21471	0.006678718	301
K08600	0.010495128	473
K06412	0.000776595	35
K12063	0.004859267	219
K03427	0.032594806	1469
K01154	0.025916088	1168
K01154	0.023186911	1045
K03574	0.000310638	14
K07741	0.001641944	74
K20170	0.004016106	181
K03205	0.003638903	164
K07450	0.031330066	1412
K18899	0.000865349	39
K04763	0.027003321	1217
K20974	0.041359237	1864
K03650	0.031152558	1404
K19309	0.00071003	32
K00757	0.021389648	964
K07118	0.015021568	677
K00137	0.000443769	20
K07668	0.000998479	45
K10681	0.000244073	11
K07403	0.009918229	447
K18350	0.000488145	22
K03205	0.000865349	39
K00986	0.004171425	188
K10118	0.001464436	66
K12998	0.016818831	758
K05770	0.000621276	28
K11175	0.010428563	470
K02065	0.001686321	76
K10117	0.002928873	132
K07720	0.001065045	48
K10119	0.001353494	61
K20429	0.021212141	956
K07323	0.000532522	24
K07122	0.000355015	16
K19997	0.02023585	912
K01153	0.054006643	2434
K00790	0.001153798	52
K07724	0.00042158	19
K02523	0.000909726	41
K03427	0.028734019	1295
K04763	0.017750745	800
K02821	0.000133131	6
K02775	0.000177507	8
K01154	0.020346792	917
K01154	0.00891975	402
K15835	0.000976291	44
K03152	0.00071003	32
K03152	0.000576899	26
K19449	0.005768992	260
K01780	0.001686321	76
K03685	0.001220364	55
K18908	0.003439207	155
KH_2K03595	0.000909726	41
K01447	0.012558652	566
K03584	0.000820972	37
K03474	0.000665653	30
K16927	0.001220364	55
K16694	0.028689642	1293
K00997	0.000399392	18
K15835	0.00113161	51
K08678	0.021922171	988
K21030	0.011937376	538
K03077	0.001065045	48
K03803	0.000621276	28
K02040	0.02489542	1122
K15921	0.020280227	914
K03596	0.002396351	108
K01783	0.000976291	44
K21471	0.003661091	165
K22373	0.002529481	114
K21471	0.002019147	91
K01803	0.001775075	80
K19693	0.090329105	4071
K01198	0.023852564	1075
K07407	0.041825194	1885
K19171	0.03678842	1658
K01153	0.057534603	2593
K01952	0.005081151	229
K01945	0.001397871	63
K20861	0.000820972	37
K01756	0.001508813	68
K00602	0.000510334	23
K01873	0.000266261	12
K00602	0.000266261	12
K11249	0.000732218	33
K21703	0.001198175	54
K05590	0.002241032	101
K15460	0.00084316	38
K02851	0.02773554	1250
K20968	0.024163202	1089
K00278	0.001996959	90
K03088	0.000621276	28
K04763	0.030331586	1367
K04763	0.000998479	45
K03597	0.000665653	30
K21572	0.044598748	2010
K04763	0.033282648	1500
K03205	0.000355015	16
K07124	0.017817311	803
K21563	0.001309117	59
K05601	0.003794222	171
K18908	0.028844961	1300
K06177	0.035745563	1611
K03481	0.001087233	49
K07071	0.032838879	1480
K01232	0.000133131	6
K06975	0.005746804	259
K01935	0.00084316	38
K07729	0.001087233	49
K07138	0.00184164	83
K02824	0.001775075	80
K03584	0.000244073	11
K03595	0.000244073	11
K07776	0.000976291	44
K07768	0.001508813	68
K02419	0.000754407	34
K04763	0.001930394	87
K04763	0.001708509	77
K21085	0.001353494	61
K03827	0.026892379	1212
K04763	0.002241032	101
K12063	0.003772033	170
K18369	0.026803626	1208
K07026	0.000931914	42
K07781	0.000532522	24
K03437	0.016619135	749
K05595	0.015798163	712
K01599	0.001042856	47
K05540	0.001087233	49
K18475	0.000177507	8
K21021	0.002928873	132
K08153	0.001664132	75
K02346	0.002041336	92
K06180	0.00113161	51
K07459	0.002662612	120
K09703	0.000798784	36
K00675	0.001198175	54
K09684	0.002773554	125
K01811	0.003372642	152
K01182	0.002063524	93
K03168	0.005502731	248
K23253	0.0026848	121
K02099	0.001242552	56
K11626	0.037875653	1707
K04763	0.027513655	1240
K03286	0.029910006	1348
K01838	0.000976291	44
K04844	0.001930394	87
K18888	0.002706989	122
K18887	0.000621276	28
K01192	0.004748324	214
K03043	0.006745283	304
K07816	0.001619756	73
K17318	0.003039815	137
K00657	0.000776595	35
K02314	0.001996959	90
K06407	0.001087233	49
K03465	0.00113161	51
K00857	0.000820972	37
K22132	0.002063524	93
K02835	0.001575379	71
K06405	0.000954103	43
K14056	0.000643465	29
K02493	0.00142006	64
K01520	0.000820972	37
K06406	0.002396351	108
K01223	0.001996959	90
K07736	0.000665653	30
K09144	0.002529481	114
K10563	0.018660471	841
K00075	0.002063524	93
K06958	0.001863828	84
K08307	0.021877794	986
K01354	0.000621276	28
K08289	0.000887537	40
K09918	0.000355015	16
K01580	0.000244073	11
K07507	0.018238891	822
K07263	0.001309117	59
K03553	0.000554711	25
K01838	0.000665653	30
K01838	0.000820972	37
K01955	0.001819451	82
K07729	0.001175987	53
K01223	0.002196655	99
K07404	0.001286929	58
K00384	0.002063524	93
K17737	0.001464436	66
K16514	0.001087233	49
K03315	0.00226322	102
