KEGG	Percent	Count
K05060	0.000187557	19
K22431	0.009703587	983
K06889	0.000167814	17
K00248	0.010177414	1031
K06147	0.000217171	22
K00074	0.007265351	736
K00626	0.017798135	1803
K00831	0.000236914	24
K00058	0.000128328	13
K07478	3.94856E-05	4
K06380	5.92284E-05	6
K06400	1.97428E-05	2
K08302	6.90998E-05	7
K17318	3.94856E-05	4
K17677	4.9357E-05	5
K04759	9.8714E-06	1
K11358	3.94856E-05	4
K09825	9.8714E-05	10
K18915	9.8714E-05	10
K02745	0.002714635	275
K02746	0.004718529	478
K02747	0.007679949	778
K03625	2.96142E-05	3
K02744	0.000177685	18
K02082	0.000937783	95
K03210	0.000157942	16
K02099	0.000217171	22
K01915	0.000315885	32
K01443	0.0001382	14
K00926	1.97428E-05	2
K01872	0.00049357	50
K16919	0.000227042	23
K01990	0.000197428	20
K07979	1.97428E-05	2
K03324	3.94856E-05	4
K03556	4.9357E-05	5
K19693K19694	1.97428E-05	2
K21573	0.000335628	34
K21572	0.000197428	20
K01198	7.89712E-05	8
K15546	1.97428E-05	2
K06400	0.000118457	12
K11175	2.96142E-05	3
K01933	9.8714E-05	10
K01588	0.000118457	12
K19689	0.000256656	26
K14055	9.8714E-06	1
K03588	5.92284E-05	6
K13283	0.000108585	11
K04487	0.001786723	181
K00384	5.92284E-05	6
K01938	0.000266528	27
K21473	0.011302753	1145
K20846	0.013849575	1403
K06207	0.001224054	124
K02356	0.003297048	334
K19824	0.037531064	3802
K09825	0.003306919	335
K00059	3.94856E-05	4
K03703	0.000227042	23
K00554	3.94856E-05	4
K07025	3.94856E-05	4
K03091	7.89712E-05	8
K19265	6.90998E-05	7
K02078	1.97428E-05	2
K02371	0.000187557	19
K00645	3.94856E-05	4
K00059	2.96142E-05	3
K09458	0.000157942	16
K02160	1.97428E-05	2
K00986	7.89712E-05	8
K02372	9.8714E-06	1
K01961	0.000513313	52
K03091	4.9357E-05	5
K08303	0.000207299	21
K00588	7.89712E-05	8
K07082	5.92284E-05	6
K12574	0.000434342	44
K07447	9.8714E-06	1
K00942	4.9357E-05	5
K00969	9.8714E-06	1
K06400	3.94856E-05	4
K02387	4.9357E-05	5
K02388	9.8714E-06	1
K02409	0.000157942	16
K03303	0.000750226	76
K01129	1.97428E-05	2
K02316	2.96142E-05	3
K00991	0.000463956	47
K01409	0.000809455	82
K01006	0.000967397	98
K00784	0.001095725	111
K03789	0.000473827	48
K14742	0.000444213	45
K06925	0.000148071	15
K23675	0.000207299	21
K04084	2.96142E-05	3
K07042	5.92284E-05	6
K07727	0.005646441	572
K07192	0.000217171	22
K03327	8.88426E-05	9
K18691	1.97428E-05	2
K03495	0.000148071	15
K03327	1.97428E-05	2
K03070	0.000602155	61
K00833	9.8714E-06	1
K12264	0.000207299	21
K02410	3.94856E-05	4
K03722	1.97428E-05	2
K02824	1.97428E-05	2
K01214	0.000256656	26
K03077	0.000957526	97
K00854	0.003603061	365
K01804	0.000997011	101
K07444	1.97428E-05	2
K08659	3.94856E-05	4
K06400	9.8714E-06	1
K07098	6.90998E-05	7
K20534	1.97428E-05	2
K01876	0.000276399	28
K01892	9.8714E-05	10
K07814	3.94856E-05	4
K19424	1.97428E-05	2
K00945	1.97428E-05	2
K08320	1.97428E-05	2
K00046	3.94856E-05	4
K10117	3.94856E-05	4
K01652	6.90998E-05	7
K09903	1.97428E-05	2
K00949	1.97428E-05	2
K04083	1.97428E-05	2
K18206	0.000157942	16
K00008	4.9357E-05	5
K00853	3.94856E-05	4
K24473	1.97428E-05	2
K19694	0.000108585	11
K03657	1.97428E-05	2
K02342	3.94856E-05	4
K06037	6.90998E-05	7
K03734	1.97428E-05	2
K01035	0.001184568	120
K20509	9.8714E-05	10
K24206	0.000128328	13
K06959	8.88426E-05	9
K18650	9.8714E-06	1
K23876	9.8714E-06	1
K13818	2.96142E-05	3
K01012	0.000306013	31
K02003	0.000404727	41
K19955	0.000128328	13
K00666	0.000473827	48
K01206	9.8714E-05	10
K15524	0.000276399	28
K01719	7.89712E-05	8
K03215	0.000483699	49
K21993	0.000108585	11
K01270	0.002122351	215
K24206	0.000217171	22
K07141	0.000128328	13
K23535	9.8714E-05	10
K03438	0.000167814	17
K17686K19597	0.000503441	51
K02520	3.94856E-05	4
K21600	9.8714E-06	1
K02916	3.94856E-05	4
K07313	8.88426E-05	9
K07684	1.97428E-05	2
K14260	0.000276399	28
K03687	0.000167814	17
K05346	0.000227042	23
K21961	0.001115468	113
K04043	0.001944666	197
K11527	0.000365242	37
K03686	0.000552798	56
K18888	0.000572541	58
K00600	0.000128328	13
K18887	0.000227042	23
K21471	0.000217171	22
K06075	8.88426E-05	9
K02528	1.97428E-05	2
K01839	0.001233925	125
K01488	0.000858812	87
K00615	0.001283282	130
K03596	0.001845952	187
K01005	0.003010777	305
K02495	0.000621898	63
K08600	0.001214182	123
K03705	0.000681127	69
K08641	9.8714E-06	1
K23775	0.000473827	48
K03672	0.000335628	34
K15532	3.94856E-05	4
K21053	0.0001382	14
K14060	3.94856E-05	4
K21755	3.94856E-05	4
K21088K21024	0.004679044	474
K03737	0.020078428	2034
K06012	0.000108585	11
K06385	8.88426E-05	9
K00033	5.92284E-05	6
K03784	0.000612027	62
K01489	0.000256656	26
K04066	1.97428E-05	2
K02493	9.8714E-06	1
K18908	9.8714E-05	10
K02835	1.97428E-05	2
K02500	0.006860623	695
K03648	0.003020649	306
K06158	0.002151965	218
K09812	0.000286271	29
K12373	0.000256656	26
K14698	9.8714E-06	1
K14699	1.97428E-05	2
K09022	1.97428E-05	2
K18244	0.002862706	290
K21084	5.92284E-05	6
K07668	0.000167814	17
K02358	0.003079877	312
K18244	0.002181579	221
K02237	0.0001382	14
K03043	0.005271328	534
K02935	7.89712E-05	8
K02864	0.000197428	20
K02863	0.000819326	83
K02867	0.000177685	18
K02601	0.00042447	43
K23779	4.9357E-05	5
K13195	9.8714E-05	10
K01026	0.000533056	54
K04072	0.002833092	287
K03327	8.88426E-05	9
K06934	1.97428E-05	2
K23107	2.96142E-05	3
K19055	7.89712E-05	8
K07052	0.000454084	46
K15977	0.000167814	17
K00265	0.002013766	204
K00264	0.00042447	43
K21471	0.007492393	759
K02967	0.001737366	176
K02357	0.002655407	269
K04487	1.97428E-05	2
K00566	1.97428E-05	2
K19286	5.92284E-05	6
K01448	1.97428E-05	2
K03624	3.94856E-05	4
K01361	3.94856E-05	4
K03556	9.8714E-06	1
K22900	9.8714E-06	1
K05540	6.90998E-05	7
K03750	1.97428E-05	2
K03831	7.89712E-05	8
K02020	4.9357E-05	5
K02018	0.000128328	13
K01151	5.92284E-05	6
K14698	3.94856E-05	4
K14699	9.8714E-06	1
K01867	2.96142E-05	3
K16898	7.89712E-05	8
K06400	9.8714E-05	10
K24707	9.8714E-06	1
K07260	1.97428E-05	2
K05499	0.000394856	40
K08600	0.0001382	14
K08302	0.000276399	28
K02431	0.000306013	31
K06882	0.001036497	105
K03100	9.8714E-06	1
K07052	1.97428E-05	2
K01854	0.000839069	85
K03525	1.97428E-05	2
K01868	5.92284E-05	6
K07496	5.92284E-05	6
K13038	4.9357E-05	5
K21574	3.94856E-05	4
K09815	3.94856E-05	4
K03046	0.006189368	627
K14699	1.97428E-05	2
K03215	0.000118457	12
K16264	0.00035537	36
K01867	0.0001382	14
K01092	4.9357E-05	5
K03718	2.96142E-05	3
K18940	7.89712E-05	8
K07775	5.92284E-05	6
K07456	0.000148071	15
K04772	9.8714E-06	1
K03698	1.97428E-05	2
K12264	5.92284E-05	6
K15460	3.94856E-05	4
K01785	1.97428E-05	2
K21563	5.92284E-05	6
K05989	7.89712E-05	8
K18445	0.000513313	52
K03500	1.97428E-05	2
K18637	0.000217171	22
K10440	0.002033508	206
K23537	5.92284E-05	6
K23535	4.9357E-05	5
K23536	5.92284E-05	6
K00626	0.001115468	113
K00954	0.000167814	17
K18122	0.001115468	113
K20469	0.000463956	47
K01785	1.97428E-05	2
K03215	1.97428E-05	2
K01869	5.92284E-05	6
K05366	0.00091804	93
K07029	0.000128328	13
K15915	2.96142E-05	3
K17810	5.92284E-05	6
K13004	1.97428E-05	2
K12251	3.94856E-05	4
K01876	0.000118457	12
K03581	6.90998E-05	7
K00854	0.000394856	40
K05515	0.0001382	14
K00937	8.88426E-05	9
K06941	9.8714E-06	1
K17318	0.000187557	19
K04068	1.97428E-05	2
K12556	0.000957526	97
K01000	0.000592284	60
K18692	0.002122351	215
K11751	0.001530067	155
K10907	7.89712E-05	8
K19220	9.8714E-05	10
K06941	0.001401739	142
K18889	0.001095725	111
K18890	0.00098714	100
K03495	1.97428E-05	2
K10773	9.8714E-06	1
K06881	3.94856E-05	4
K07816	1.97428E-05	2
K04072	1.97428E-05	2
K14205	3.94856E-05	4
K01055	1.97428E-05	2
K03585	1.97428E-05	2
K00243	0.000227042	23
K09710	7.89712E-05	8
K01005	0.000157942	16
K00858	0.000710741	72
K12952	0.0001382	14
K00949	9.8714E-06	1
K09667	4.9357E-05	5
K09167	3.94856E-05	4
K03830	1.97428E-05	2
K09903	2.96142E-05	3
K16785	1.97428E-05	2
K03110	7.89712E-05	8
K02838	3.94856E-05	4
K06949	3.94856E-05	4
K20444	6.90998E-05	7
K19005	0.000118457	12
K00806	9.8714E-06	1
K23976	0.000315885	32
K15779	0.000128328	13
K18572	9.8714E-06	1
K03687	0.000187557	19
K04043	6.90998E-05	7
K03573	1.97428E-05	2
K18218	6.90998E-05	7
K03737	0.000700869	71
K02342	9.8714E-06	1
K16147	1.97428E-05	2
K04772	0.000187557	19
K02453	5.92284E-05	6
K03698	0.000306013	31
K07289	0.000197428	20
K03215	0.001066111	108
K09778	1.97428E-05	2
K03498	1.97428E-05	2
K01491	1.97428E-05	2
K00208	6.90998E-05	7
K02371	3.94856E-05	4
K07456	0.00049357	50
K01424	3.94856E-05	4
K00384	3.94856E-05	4
K08986	0.001895309	192
K01890	0.000187557	19
K03322	0.0001382	14
K13598	1.97428E-05	2
K00756	0.000256656	26
K01870	2.96142E-05	3
K06400	2.96142E-05	3
K03657	2.96142E-05	3
K01735	0.000246785	25
K03101	7.89712E-05	8
K09772	0.000335628	34
K19124	1.97428E-05	2
K07718	0.000167814	17
K21636	0.000217171	22
K04068	3.94856E-05	4
K02004	1.97428E-05	2
K01736	0.000612027	62
K02055	9.8714E-05	10
K08660	0.000690998	70
K02055	0.000227042	23
K19286	0.000365242	37
K21572	1.97428E-05	2
K07775	0.000296142	30
K18345	0.001638652	166
K00963	0.000167814	17
K06147	1.97428E-05	2
K03415	0.010266256	1040
K02501	0.002527078	256
K02026	0.0001382	14
K04041	0.001924923	195
K15580	0.00084894	86
K15581	4.9357E-05	5
K02051	1.97428E-05	2
K02566	0.000325756	33
K01619	0.000108585	11
K03483	0.000365242	37
K02800	0.000118457	12
K00705	0.001243796	126
K00009	5.92284E-05	6
K10112	6.90998E-05	7
K01945	4.9357E-05	5
K09116	5.92284E-05	6
K03588	1.97428E-05	2
K21001	1.97428E-05	2
K12257	0.000157942	16
K05878	0.00035537	36
K04477	5.92284E-05	6
K23384	0.002270422	230
K04069	0.000661384	67
K01628	0.002023637	205
K13922	0.003237819	328
K03737	0.0001382	14
K03310	0.000414599	42
K03798	0.000118457	12
K07692	3.94856E-05	4
K13587	3.94856E-05	4
K02035	3.94856E-05	4
K05810	5.92284E-05	6
K18682	0.000256656	26
K02133	0.000306013	31
K18345	0.000148071	15
K07657	2.96142E-05	3
K23147	9.8714E-06	1
K01775	0.000118457	12
K06041	1.97428E-05	2
K07171	7.89712E-05	8
K04567	0.000197428	20
K03624	3.94856E-05	4
K02601	3.94856E-05	4
K06142	0.000345499	35
K06142	0.00098714	100
K01776	1.97428E-05	2
K00700	0.000394856	40
K00826	0.001154954	117
K14314	8.88426E-05	9
K23684	0.00141161	143
K10118	7.89712E-05	8
K20543	1.97428E-05	2
K02878	8.88426E-05	9
K02904	5.92284E-05	6
K02961	0.000157942	16
K02874	6.90998E-05	7
K08986	0.007936606	804
K02895	0.000207299	21
K02931	2.96142E-05	3
K06333	4.9357E-05	5
K00868	6.90998E-05	7
K06334	9.8714E-06	1
K02073	0.000651512	66
K00147	5.92284E-05	6
K02982	8.88426E-05	9
K01571	0.00035537	36
K18346	0.000799583	81
K06297	1.97428E-05	2
K17686	2.96142E-05	3
K00278	1.97428E-05	2
K00240	1.97428E-05	2
K07482	0.000157942	16
K03498	1.97428E-05	2
K12308	0.000227042	23
K12111	0.000533056	54
K10190	0.000779841	79
K10189	0.00084894	86
K10188	0.004915957	498
K03657	7.89712E-05	8
K01873	0.000197428	20
K07652	2.96142E-05	3
K02948	9.8714E-06	1
K02952	3.94856E-05	4
K03615	0.011302753	1145
K02919	9.8714E-06	1
K03699	0.0001382	14
K06079	0.000207299	21
K03498	6.90998E-05	7
K07755	2.96142E-05	3
K04069	1.97428E-05	2
K01912	0.001145082	116
K21469	1.97428E-05	2
K03292	9.8714E-06	1
K03932	5.92284E-05	6
K08676	0.0001382	14
K07085	1.97428E-05	2
K02046	5.92284E-05	6
K12063	1.97428E-05	2
K03310	1.97428E-05	2
K04517	1.97428E-05	2
K00791	0.000108585	11
K02123	0.000503441	51
K02107	0.000148071	15
K09816	1.97428E-05	2
K23424	1.97428E-05	2
K02490	3.94856E-05	4
K23537	3.94856E-05	4
K00800	1.97428E-05	2
K01159	1.97428E-05	2
K00688	5.92284E-05	6
K06400	9.8714E-06	1
K03551	9.8714E-06	1
K03550	4.9357E-05	5
K02337	9.8714E-05	10
K00849	0.000118457	12
K01613	0.000118457	12
K17103	1.97428E-05	2
K03215	0.000335628	34
K00766	1.97428E-05	2
K07452	0.0001382	14
K19147	3.94856E-05	4
K06925	1.97428E-05	2
K18139	3.94856E-05	4
K18138	0.000157942	16
K02355	0.000483699	49
K19586	0.000118457	12
K00705	0.002230936	226
K03671	4.9357E-05	5
K01629	0.0001382	14
K24087	6.90998E-05	7
K03787	7.89712E-05	8
K03088	6.90998E-05	7
K20846	0.00035537	36
K11621	0.000365242	37
K03088	1.97428E-05	2
K09667	1.97428E-05	2
K03763	1.97428E-05	2
K00656	0.033355462	3379
K04069	0.002921934	296
K20073	9.8714E-06	1
K06379	1.97428E-05	2
K07495	9.8714E-06	1
K09458	9.8714E-06	1
K02517	1.97428E-05	2
K21460	1.97428E-05	2
K02004K05685	7.89712E-05	8
K06400	0.000315885	32
K07668	9.8714E-06	1
K07107	9.8714E-06	1
K06400	0.001293153	131
K00647	1.97428E-05	2
K02315	0.000365242	37
K02086	0.000592284	60
K09903	1.97428E-05	2
K07720	9.8714E-06	1
K00059	1.97428E-05	2
K07795	9.8714E-05	10
K07794	1.97428E-05	2
K07793	0.0001382	14
K00067	1.97428E-05	2
K02837	1.97428E-05	2
K03634	1.97428E-05	2
K01000	1.97428E-05	2
K07003K00598	1.97428E-05	2
K00600	1.97428E-05	2
K19200	1.97428E-05	2
K10844	5.92284E-05	6
K01912	9.8714E-05	10
K01868	2.96142E-05	3
K01990	1.97428E-05	2
K07979	9.8714E-06	1
K06213	0.000167814	17
K21929	3.94856E-05	4
K01451	1.97428E-05	2
K19304	7.89712E-05	8
K01872	0.000197428	20
K03696	1.97428E-05	2
K13921	0.00282322	286
K14059	5.92284E-05	6
K03436	0.016307553	1652
K06133	3.94856E-05	4
K05813	0.000207299	21
K03328	3.94856E-05	4
K06976	0.000128328	13
K07271	3.94856E-05	4
K10212	3.94856E-05	4
K05515	1.97428E-05	2
K09760	3.94856E-05	4
K01735	0.000118457	12
K01951	0.000157942	16
K05515	9.8714E-05	10
K07335	0.000710741	72
K08974	2.96142E-05	3
K23989	0.000315885	32
K01586	7.89712E-05	8
K06131	1.97428E-05	2
K19611	0.000128328	13
K02656	5.92284E-05	6
K03631	1.97428E-05	2
K06878	0.00035537	36
K02337	7.89712E-05	8
K15633	0.000276399	28
K11085	3.94856E-05	4
K09989	3.94856E-05	4
K03070	5.92284E-05	6
K05540	2.96142E-05	3
K01744	0.0001382	14
K02887	7.89712E-05	8
K00600	7.89712E-05	8
K00059	0.001312896	133
K07814	9.8714E-05	10
K11641	4.9357E-05	5
K07706	5.92284E-05	6
K19158	9.8714E-06	1
K22373	2.96142E-05	3
K03076	0.000167814	17
K02876	0.003770875	382
K11494	0.000651512	66
K02988	0.005587213	566
K02033	0.000592284	60
K02881	0.003257562	330
K02035	0.004679044	474
K01754	0.000473827	48
K02933	0.004797501	486
K00640	2.96142E-05	3
K03110	9.8714E-05	10
K02994	0.007087665	718
K07444	0.000256656	26
K18574	0.000108585	11
K01945	1.97428E-05	2
K03086	0.003346405	339
K15461	1.97428E-05	2
K02316	0.002793606	283
K09815	0.000148071	15
K01129	0.002586307	262
K11527K20974	0.002665278	270
K01488	0.000217171	22
K02190	0.002260551	229
K01586	0.000128328	13
K02518	3.94856E-05	4
K01265	7.89712E-05	8
K00939	0.000108585	11
K03076	0.000335628	34
K02314	9.8714E-06	1
K11751	9.8714E-06	1
K03696	0.000256656	26
K02123	1.97428E-05	2
K16785	0.000246785	25
K16787	0.0001382	14
K16786	0.000197428	20
K01151	5.92284E-05	6
K06969	6.90998E-05	7
K07015	2.96142E-05	3
K16756	0.000217171	22
K03797	1.97428E-05	2
K00895	3.94856E-05	4
K07149	1.97428E-05	2
K07033	1.97428E-05	2
K16898	5.92284E-05	6
K10440	0.000483699	49
K10441	4.9357E-05	5
K00620	9.8714E-06	1
K07684	1.97428E-05	2
K09157	0.000266528	27
K09681	6.90998E-05	7
K20025	7.89712E-05	8
K02316	0.000108585	11
K03043	0.00464943	471
K03046K13797	0.013573175	1375
K02950	0.001401739	142
K02992	0.004313802	437
K02355	0.007561493	766
K13770	3.94856E-05	4
K12264	0.001806466	183
K00248	0.002102608	213
K21563	0.000118457	12
K01875	0.000286271	29
K01586	1.97428E-05	2
K11751	0.000157942	16
K02103	7.89712E-05	8
K00756	3.94856E-05	4
K15652	0.000108585	11
K18478	1.97428E-05	2
K01915	0.000473827	48
K09118	0.000404727	41
K19689	5.92284E-05	6
K11383	1.97428E-05	2
K19575	6.90998E-05	7
K23992	1.97428E-05	2
K18888	2.96142E-05	3
K07813	3.94856E-05	4
K07478	7.89712E-05	8
K00600	7.89712E-05	8
K01740	0.000148071	15
K01990	5.92284E-05	6
K15580	1.97428E-05	2
K07040	1.97428E-05	2
K08681	3.94856E-05	4
K05785	1.97428E-05	2
K12257	0.000552798	56
K16066	0.000187557	19
K04031	8.88426E-05	9
K00800	1.97428E-05	2
K04031	0.000108585	11
K04029	0.000187557	19
K03310	1.97428E-05	2
K11069	8.88426E-05	9
K07496	1.97428E-05	2
K03217	0.000592284	60
K08372	7.89712E-05	8
K18908	1.97428E-05	2
K09816	5.92284E-05	6
K09817	1.97428E-05	2
K02886	0.00387946	393
K02965	0.000868683	88
K02890	0.00161891	164
K02982	0.001766981	179
K02878	0.001609038	163
K02904	0.000463956	47
K02961	0.000286271	29
K02874	0.001026626	104
K02895	0.001243796	126
K01258	4.9357E-05	5
K03040	4.9357E-05	5
K07493	2.96142E-05	3
K07056	9.8714E-06	1
K03389	1.97428E-05	2
K01679	5.92284E-05	6
K18332	7.89712E-05	8
K01270	0.003918946	397
K06201	0.001895309	192
K07099	0.000414599	42
K14731	0.000335628	34
K08990	0.001016754	103
K00705	0.002161837	219
K04034	2.96142E-05	3
K15921	5.92284E-05	6
K07165	0.000118457	12
K21573	0.000157942	16
K01687	9.8714E-06	1
K05782	1.97428E-05	2
K02014	0.000118457	12
K07238	3.94856E-05	4
K03088	0.0001382	14
K14647	0.000197428	20
K00118	0.000365242	37
K07033	0.000177685	18
K00384	6.90998E-05	7
K02470	8.88426E-05	9
K15789	6.90998E-05	7
K07675	3.94856E-05	4
K03733	2.96142E-05	3
K07694	1.97428E-05	2
K12264	0.000128328	13
K18445	6.90998E-05	7
K05364	0.000414599	42
K02884	1.97428E-05	2
K15779	3.94856E-05	4
K10119	0.004412516	447
K18013	0.000108585	11
K05989	0.000720612	73
K07718	0.000118457	12
K02099K07720	1.97428E-05	2
K10117	0.014353016	1454
K10118	0.001855823	188
K18220	1.97428E-05	2
K03427	1.97428E-05	2
K03581	5.92284E-05	6
K00566	5.92284E-05	6
K00845	0.000404727	41
K01515	1.97428E-05	2
K07033	0.000730484	74
K09013	0.000296142	30
K00059	0.000207299	21
K03496	9.8714E-06	1
K01629	9.8714E-05	10
K06200	9.8714E-05	10
K05989	0.00049357	50
K01239	9.8714E-05	10
K03631	0.002161837	219
K03402	0.000444213	45
K17206	9.8714E-05	10
K05685	0.000217171	22
K02005	0.000375113	38
K18332	0.000118457	12
K20282	1.97428E-05	2
K06408	3.94856E-05	4
K21573	1.97428E-05	2
K04034	6.90998E-05	7
K16899	0.000128328	13
K16566	4.9357E-05	5
K21636	9.8714E-05	10
K04068	7.89712E-05	8
K03310	5.92284E-05	6
K01520	1.97428E-05	2
K18888	0.000148071	15
K18887	4.9357E-05	5
K03322	0.000157942	16
K02824	0.000384985	39
K02469	0.000108585	11
K10555	0.002300036	233
K02988	4.9357E-05	5
K02907	4.9357E-05	5
K02876	3.94856E-05	4
K03076	0.000463956	47
K10558	0.000148071	15
K15581	0.000325756	33
K01265	6.90998E-05	7
K10556	0.000108585	11
K10557	0.000128328	13
K01952	1.97428E-05	2
K02931	0.000118457	12
K02954	1.97428E-05	2
K02994	3.94856E-05	4
K02933	3.94856E-05	4
K00789	0.001451096	147
K23537	0.000167814	17
K04069	0.000167814	17
K01956	1.97428E-05	2
K01585	0.000533056	54
K07775	0.000118457	12
K20487	0.00042447	43
K03040	0.000148071	15
K02879	7.89712E-05	8
K04075	1.97428E-05	2
K07450	9.8714E-06	1
K02518	9.8714E-06	1
K02952	8.88426E-05	9
K02948	0.0001382	14
K02986	9.8714E-05	10
K03612	7.89712E-05	8
K03613	2.96142E-05	3
K03169	3.94856E-05	4
K07497	0.000306013	31
K00558	5.92284E-05	6
K07668	0.00112534	114
K07642	0.00197428	200
K12257	7.89712E-05	8
K17997	7.89712E-05	8
K02199	1.97428E-05	2
K09903	1.97428E-05	2
K01662	1.97428E-05	2
K00053	2.96142E-05	3
K19049	5.92284E-05	6
K00858	0.000740355	75
K06400	0.019959971	2022
K19310	0.01184568	1200
K19310	0.010532784	1067
K19309	0.027511593	2787
K01361	1.97428E-05	2
K00700	4.9357E-05	5
K22305	0.000197428	20
K17828	0.0001382	14
K00012	0.000108585	11
K17320	0.000315885	32
K17319	0.000306013	31
K06926	0.00091804	93
K03615	0.000118457	12
K03614	9.8714E-06	1
K00878	3.94856E-05	4
K00788	1.97428E-05	2
K10708	0.000266528	27
K04043	5.92284E-05	6
K14155	0.000118457	12
K18122	6.90998E-05	7
K01091	1.97428E-05	2
K10559	9.8714E-05	10
K01534	8.88426E-05	9
K03535	9.8714E-06	1
K02015	8.88426E-05	9
K02013	3.94856E-05	4
K16013	9.8714E-06	1
K19200	9.8714E-06	1
K09762	0.000177685	18
K05499	5.92284E-05	6
K07684	3.94856E-05	4
K01133	1.97428E-05	2
K06020	0.003583318	363
K08153	0.000681127	69
K00606	0.002517207	255
K01838	0.001668267	169
K16789	3.94856E-05	4
K12340	1.97428E-05	2
K03707	1.97428E-05	2
K14059	9.8714E-06	1
K14059	9.8714E-05	10
K06877	9.8714E-06	1
K00567	9.8714E-06	1
K03438	1.97428E-05	2
K10254	0.002369136	240
K18888	0.000315885	32
K18887	0.000197428	20
K01711	0.003780746	383
K02377	0.004027531	408
K00971	0.007591107	769
K23518	0.000118457	12
K19265	1.97428E-05	2
K06024	1.97428E-05	2
K07114	0.000167814	17
K03588	0.00049357	50
K21395	4.9357E-05	5
K08303	0.000523184	53
K01478	0.000414599	42
K00812	0.000365242	37
K01478	4.9357E-05	5
K01495	4.9357E-05	5
K06950	6.90998E-05	7
K00796	0.000197428	20
K13940	9.8714E-06	1
K17828	7.89712E-05	8
K02282	6.90998E-05	7
K02283	1.97428E-05	2
K19824	0.006702681	679
K02804	0.00105624	107
K19689	1.97428E-05	2
K01929	9.8714E-06	1
K09667	7.89712E-05	8
K11754	1.97428E-05	2
K02357	0.000483699	49
K02967	0.000769969	78
K20866	3.94856E-05	4
K01278K04084	1.97428E-05	2
K03839	0.000197428	20
K02120	1.97428E-05	2
K02118	1.97428E-05	2
K18345	7.89712E-05	8
K02118	9.8714E-05	10
K02358	0.00161891	164
K02759	0.001293153	131
K11927	1.97428E-05	2
K01894	9.8714E-06	1
K00571	9.8714E-06	1
K06889	1.97428E-05	2
K05802	8.88426E-05	9
K06999	1.97428E-05	2
K09889	7.89712E-05	8
K03592	5.92284E-05	6
