Percent subgroups	3_GP_06_08_10_	4_GP_06_08_09_10_	2_GP_06_09_	2_GP_06_08_	1_GP_09_	1_GP_08_	2_GP_08_10_	3_GP_06_09_10_	2_GP_06_10_	3_GP_06_08_09_	1_GP_06_	2_GP_08_09_	1_GP_10_	3_GP_08_09_10_	2_GP_09_10_	OnePepPercent
0.03232874044500706	0	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.032280052582891086	0	663	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.03223136472077511	0	662	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.032036613272311214	0	658	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.031841861823847316	0	654	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.03179317396173134	0	653	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.03159842251326744	0	649	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0313062953405716	0	643	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.031160231754223673	0	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.031062856029991724	0	638	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.03101416816787575	0	637	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.030819416719411852	0	633	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.030722040995179903	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.030624665270947954	0	629	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.030429913822484056	0	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.030235162374020158	0	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.03013778664978821	0	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.030089098787672235	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02994303520132431	0	615	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.029748283752860413	0	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.029456156580164566	0	605	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.029407468718048592	0	604	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.029212717269584694	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.028920590096888847	0	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.028823214372656898	0	592	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02872583864842495	0	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02853108719996105	0	586	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02828764788938118	0	581	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.028238960027265204	0	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02819027216514923	0	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02809289644091728	0	577	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.027995520716685332	0	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.027946832854569358	0	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.027654705681873507	0	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.027606017819757533	0	567	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02736257850917766	0	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.027313890647061686	0	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.027070451336481813	0	556	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02692438775013389	0	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.026778324163785967	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.026632260577438043	0	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.026437509128974145	0	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.026242757680510247	0	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.026194069818394273	0	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02604800623204635	0	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0259506305078144	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.025658503335118554	0	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.025561127610886605	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.025366376162422707	0	521	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.025122936851842834	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02507424898972686	0	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.024830809679146987	0	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.024782121817031013	0	509	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02473343395491504	0	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.024684746092799064	0	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.024587370368567115	0	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.024392618920103217	0	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.024343931057987243	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02419786747163932	0	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.024051803885291396	0	494	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.023710988850479574	0	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0236623009883636	0	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.023516237402015677	0	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.023370173815667753	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.023175422367203855	0	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.023078046642971906	0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.022834607332392034	0	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.022639855883928136	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.022542480159696187	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.022396416573348264	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02234772871123229	0	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.022201665124884366	0	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02215297726276839	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.022104289400652417	0	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02190953795218852	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.021860850090072544	0	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02181216222795657	0	448	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02171478650372462	0	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.021617410779492672	0	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02147134719314475	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.021325283606796825	0	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02127659574468085	0	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.021130532158332927	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.021033156434100978	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.020887092847753055	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.020789717123521106	0	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.020643653537173182	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.020546277812941233	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02040021422659331	0	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.02030283850236136	0	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.020108087053897463	0	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01996202346754954	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.019815959881201616	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01976727201908564	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.019718584156969667	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01952383270850577	0	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01942645698427382	0	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.019280393397925897	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.019134329811577973	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.019036954087346025	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.018939578363114076	0	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0188908905009981	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.018842202638882127	0	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.018696139052534203	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.018501387604070305	0	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.018306636155606407	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.018160572569258484	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01801450898291056	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.017868445396562637	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.017771069672330688	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.017722381810214714	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.017625006085982765	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01747894249963484	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.017430254637518867	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.017381566775402892	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.017332878913286918	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01723550318905497	0	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01713812746482302	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01704075174059107	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.016894688154243147	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0167973124300112	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.016651248843663275	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0166025609815473	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.016553873119431326	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.016310433808851454	0	335	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.016213058084619505	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.016115682360387556	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.016018306636155607	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.015920930911923658	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.015872243049807683	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.015774867325575734	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01562880373922781	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.015580115877111837	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.015482740152879888	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.015434052290763913	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.015385364428647939	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01528798870441599	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01519061298018404	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.015093237255952092	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.014947173669604168	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.014801110083256245	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.014655046496908321	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.014606358634792347	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.014460295048444424	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.014362919324212475	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0143142314620965	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.014265543599980526	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.014216855737864551	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.014070792151516628	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.014022104289400653	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.013876040703052728	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.013827352840936754	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01368128925458883	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.013583913530356881	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.013486537806124932	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.013389162081892983	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01324309849554506	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.013194410633429085	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.013145722771313111	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.012999659184965187	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.012950971322849213	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.012853595598617264	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01280490773650129	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.012756219874385315	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.012610156288037392	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.012561468425921417	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.012512780563805443	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.012464092701689468	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.012415404839573494	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01236671697745752	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01226934125322557	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.012171965528993621	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.012123277666877647	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.012074589804761672	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.011977214080529723	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.011782462632065826	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.011636399045717902	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.011490335459369979	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01139295973513803	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.011344271873022055	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01129558401090608	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.011246896148790106	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.011198208286674132	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.011149520424558157	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.011052144700326208	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.011003456838210234	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01095476897609426	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.01085739325186231	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.010808705389746336	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.010711329665514387	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.010662641803398413	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.010516578217050489	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.010467890354934515	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.010370514630702566	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.010321826768586591	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.010224451044354642	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.010127075320122693	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.010029699595890744	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.009932323871658795	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.009834948147426846	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.009688884561078923	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.009640196698962948	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.009542820974731	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.00944544525049905	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.009348069526267102	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.009299381664151127	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.009250693802035153	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.00910463021568723	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.009055942353571255	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.008958566629339306	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.008909878767223331	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.008861190905107357	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.008715127318759433	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.008666439456643459	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.008617751594527484	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.00856906373241151	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.008520375870295535	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.008471688008179561	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.008423000146063587	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.008325624421831638	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.008228248697599689	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.008179560835483714	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.00813087297336774	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.008082185111251765	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.00803349724913579	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.007984809387019816	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.007936121524903842	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.007887433662787867	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.007838745800671893	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.007790057938555918	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.007741370076439944	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.007692682214323969	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.007643994352207995	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.00759530649009202	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.007546618627976046	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.007497930765860071	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.007449242903744097	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.007351867179512148	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0073031793173961735	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0072058035931642245	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.007059740006816301	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.007011052144700327	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.006962364282584352	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.006913676420468377	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.006864988558352402	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.006816300696236428	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.006767612834120453	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.006670237109888504	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.00662154924777253	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.006524173523540581	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0064754856614246065	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.006426797799308632	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.006280734212960709	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.006232046350844734	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.00618335848872876	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.006134670626612785	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.006085982764496811	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.006037294902380836	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.005988607040264862	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.005939919178148887	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.005842543453916938	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.005745167729684989	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.005696479867569015	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.00564779200545304	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.005599104143337066	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.005550416281221091	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.005501728419105117	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.005404352694873168	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.005306976970641219	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0052582891085252445	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.00520960124640927	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.005160913384293296	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.005112225522177321	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.005063537660061347	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.005014849797945372	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.004966161935829398	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.004917474073713423	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.004868786211597449	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.004820098349481474	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0047714104873655	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.004722722625249525	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.004674034763133551	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.004625346901017576	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.004576659038901602	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.004527971176785627	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.004479283314669653	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.004430595452553678	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.004381907590437704	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0043332197283217294	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.004284531866205755	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0042358440040897805	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.004187156141973806	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.004089780417741857	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.003992404693509908	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.003943716831393934	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.003895028969277959	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0038463411071619847	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.00379765324504601	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0037489653829300357	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0037002775208140612	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0036515896586980868	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.003554213934466138	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0035055260723501633	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0034568382102341884	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.003408150348118214	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0033594624860022394	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.003310774623886265	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0032620867617702905	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.003213398899654316	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0031647110375383415	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.003116023175422367	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0030673353133063926	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.003018647451190418	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0029699595890744436	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0028725838648424947	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.00282389600272652	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0027752081406105457	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0026778324163785967	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0026291445542626223	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.002580456692146648	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0025317688300306733	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
