Percent subgroups	3_GP_06_08_10_	4_GP_06_08_09_10_	2_GP_06_09_	2_GP_06_08_	1_GP_09_	1_GP_08_	2_GP_08_10_	3_GP_06_09_10_	2_GP_06_10_	3_GP_06_08_09_	1_GP_06_	2_GP_08_09_	1_GP_10_	3_GP_08_09_10_	2_GP_09_10_	OnePepPercent
0.04591265397536394	0	885904	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04562052680266809	0	883156	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04547446321632017	0	881776	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0452310239057403	0	879466	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.044987584595160425	0	877146	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04479283314669653	0	875282	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.044646769560348604	0	873878	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04440333024976873	0	871528	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.044111203077072884	0	868696	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04381907590437704	0	865852	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.043478260869565216	0	862520	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04318613369686937	0	859652	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04289400652417352	0	856772	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.042699255075709625	0	854844	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0425531914893617	0	853392	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.042261064316665854	0	850476	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04196893714397001	0	847548	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.041725497833390135	0	845098	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04167680997127416	0	844606	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04148205852281026	0	842630	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.041384682798578314	0	841638	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.041287307074346365	0	840642	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04104386776376649	0	838142	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04094649203953454	0	837138	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04080042845318662	0	835626	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.040654364866838696	0	834108	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.0404596134183748	0	832076	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.040313549832026875	0	830546	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.04016748624567895	0	829010	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.040070110521447	0	827982	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.039972734797215054	0	826950	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.03982667121086713	0	825396	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.03953454403817128	0	822276	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.03909635327912751	0	817578	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.03885291396854764	0	814958	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.03875553824431569	0	813906	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.03865816252008374	0	812850	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.038463411071619845	0	810730	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.038366035347387896	0	809666	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.03821997176103997	0	808064	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.038025220312576075	0	805920	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.03768440527776425	0	802154	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
0.037587029553532304	0	801074	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
